Company Name,Type,AI Check,Signed Check,Deals Check,Zip Code,Phone,Website,Source,Ryan,Alyssa 2,Alyssa R,Gabe,Jacob,Rachel,Colin,Notes,Address
The Mary Lane,BB1,Mary Lane,No,Yes,10014.0,,https://www.themarylanenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"99 Bank St, New York, NY 10014, USA"
Via Carota,BB1,Via Carota,No,Yes,10014.0,Not Available,http://viacarota.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"51 Grove St, New York, NY 10014, USA"
Amano Cafe,BB2,Amano,No,No,10014.0,,http://www.amano-cafe.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"172 West 4th Street, New York, NY 10014, USA"
Angel’s Share,BB2,Angel's,No,No,10014.0,,http://www.angelssharenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"45 Grove St, New York, NY 10014, USA"
Anton's,BB1,Anton's,No,No,10014.0,,https://www.antonsnyc.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"570 Hudson St, New York, NY 10014, USA"
Art Bar,BB3,Art Bar,No,No,10014.0,,https://www.artbar.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"52 8th Ave, New York, NY 10014, USA"
Automatic Slim’s,BB3,Slim's,No,No,10014.0,,https://www.automaticslimsnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"733 Washington St, New York, NY 10014, USA"
Aux Merveilleux de Fred,BB2,Merveilleux,No,No,10014.0,,http://www.marvelousbyfred.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Giano Restaurant,BB1,Giano,No,No,,,http://www.gianonyc.com/,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"126 E 7th St, New York, NY 10009, USA"
Temakase,BB2,Temakase,No,No,,,http://www.temakaseny.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"157 2nd Ave, New York, NY 10003, USA"
Bar Pisellino,BB3,Pisellino,No,No,10014.0,,http://www.barpisellino.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"52 Grove Street, 7th Ave S at, New York, NY 10014, USA"
Barachou West Village,BB2,Barachou,No,No,10014.0,,http://barachou.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"15 8th Ave, New York, NY 10014, USA"
Blackstone Coffee Roaster,BB2,Blackstone,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"502 Hudson St, New York, NY 10014, USA"
Bleecker Street Pizza,BB2,Bleecker,No,No,10014.0,,https://bleeckerstreetpizza.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"69 7th Ave S, New York, NY 10014, USA"
Blind Tiger,BB2,Tiger,No,No,10014.0,,http://www.blindtigeralehouse.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"281 Bleecker St, New York, NY 10014, USA"
BombayBlue Indian Bistro,BB1,BombayBlue,No,No,10014.0,,bombaybistros.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"247 Jericho Turnpike, New Hyde Park, NY 11040, USA"
Boucherie,BB1,Boucherie,No,No,10014.0,,https://www.boucherieus.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Boucherie West Village,BB1,Boucherie,No,No,10014.0,,https://www.boucherieus.com/west-village-menus/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"99 7th Ave S, New York, NY 10014, USA"
Café Kitsuné West Village,BB2,Kitsuné,No,No,10014.0,,http://www.cafekitsune.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"550 Hudson St, New York, NY 10014, USA"
Cafe Luna,BB2,Luna,No,No,10014.0,,http://www.cafelunanewyork.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"1300 Hylan Blvd, Staten Island, NY 10305, USA"
Cafe Panino Mucho Giusto,BB2,Panino,No,No,10014.0,(212) 229-2799,https://www.cafepaninonyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"551 Hudson St No 8, New York, NY 10014, USA"
Calientes,BB1,Calientes,No,No,10014.0,,calientecabco.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Canto Café,BB2,Café,No,No,10014.0,,https://www.cantonyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"East Store, 117 Perry St, New York, NY 10014, USA"
Canto West Village,BB1,Canto,No,No,10014.0,,cantonyc.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"117 Perry St, New York, NY 10014, USA"
Sunny and Annie’s,BB2,Annie's,No,No,,,,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"94 Avenue B, New York, NY 10009, USA"
Coarse NY,CLOSED,Coarse,No,No,10014.0,,http://coarsenyc.net/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"306 W 13th St, New York, NY 10014, USA"
Cones Artisanal Ice Cream Since 1998,BB2,Cones,No,No,10014.0,,https://www.facebook.com/ConesNYC/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"15 Sylvan St, Rutherford, NJ 07070, USA"
Corner Bistro,BB2,Corner Bistro,No,No,10014.0,,http://www.cornerbistrony.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Daily Provisions,BB1,Daily Provisions,No,No,10014.0,,https://www.dailyprovisionsnyc.com/location/west-village/?utm_source=GoogleBusinessProfile,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Dante West Village,BB2,Dante,No,No,10014.0,,https://www.dante-nyc.com/wv/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"551 Hudson St, New York, NY 10014, USA"
Delice & Sarrasin,BB1,Sarrasin,No,No,10014.0,,http://delicesarrasin.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"178 W Houston St, New York, NY 10014, USA"
Demo,BB1,Demo,No,No,10014.0,Not Available,Not Available,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Ye’s Apothecary,BB2,Apothecary,No,No,,,https://yes-apothecary.club,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"119 Orchard St, New York, NY 10002, USA"
Do Not Disturb,BB1,Disturb,No,No,10014.0,,http://www.dnd-nyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"285 W 12th St, New York, NY 10014, USA"
El Jalapeño Truck,BB3,Jalapeño,No,No,10014.0,(347) 697-0081,Not Available,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"72 Grove St, New York, NY 10014, USA"
Entwine Cocktail Bar,BB3,Entwine,No,No,10014.0,,http://www.entwinenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"765 Washington St, New York, NY 10014, USA"
Gelateria Gentile - West Village,BB2,Gentile,No,No,10014.0,,http://www.gelateriagentile.com/en/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"43 8th Ave, New York, NY 10014, USA"
Hudson Clearwater,BB2,Clearwater,No,No,10014.0,,http://www.hudsonclearwater.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"447 Hudson St, New York, NY 10014, USA"
Hudson Hound,BB3,Hound,No,No,10014.0,,http://hudsonhoundnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"575 Hudson St, New York, NY 10014, USA"
Bar Verde,BB1,Verde,No,No,,,https://www.barverdenyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"65 2nd Ave, New York, NY 10003, USA"
Joe's Pizza,BB2,Joe's Pizza,No,No,10014.0,(212) 366-1182,http://www.joespizzanyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"1435 Broadway, New York, NY 10018, USA"
Kimura,BB1,Kimura,No,No,,,https://www.kimuranyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"31 St Marks Pl, New York, NY 10003, USA"
John's of Bleecker Street,BB1,Bleecker Street,No,No,10014.0,(212) 243-1680,http://johnsofbleecker.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"278 Bleecker St, New York, NY 10014, USA"
Kogane Ramen,BB1,Kogane,No,No,10014.0,,https://www.koganeramenny.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"76 Henry St, Brooklyn, NY 11201, USA"
L'Accolade,BB3,Accolade,No,No,10014.0,,http://www.accolade-ny.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"302 Bleecker St, New York, NY 10014, USA"
La Bonbonniere (Cash Only),BB2,Bonbonniere,No,No,10014.0,,http://www.instagram.com/labonbonnierenyc,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"28 8th Ave, New York, NY 10014, USA"
Risotteria Melotti NYC,BB2,Melotti,No,No,,,http://www.risotteriamelottinyc.com/,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"309 E 5th St, New York, NY 10003, USA"
Le B.,BB3,B.,No,No,10014.0,Not Available,https://lebnyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"283 W 12th St, New York, NY 10014, USA"
DokoDemo,BB2,DokoDemo,No,No,,,https://www.dokodemonyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"89 E 4th St, New York, NY 10003, USA"
Le Gigot,BB3,Gigot,No,No,10014.0,,http://legigotrestaurant.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"18 Cornelia St #1, New York, NY 10014, USA"
Dim Sum Palace,BB2,Palace,No,No,,,https://www.dimsumpalace.com,NYC Hitlist,1.0,#REF!,0.0,0.0,1.0,1.0,,Multiple Locations,"Dim Sum Palace, New York, NY 10036, USA"
Left Bank,BB2,Left Bank,No,No,10014.0,,https://www.leftbanknewyork.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Leitao,BB1,Leitao,No,No,10014.0,,http://www.leitaonyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"547 Hudson St, New York, NY 10014, USA"
LELABAR,BB3,LELABAR,No,No,10014.0,,http://www.lelabar.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"422 Hudson St, New York, NY 10014, USA"
Little Branch,BB2,Little Branch,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"20 7th Ave S, New York, NY 10014, USA"
Malaparte,BB2,Malaparte,No,No,10014.0,,http://www.malapartenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"753 Washington St, New York, NY 10014, USA"
YUBU,BB2,YUBU,No,No,,,http://www.yubu.nyc,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"New York, NY, USA"
Marie Blachère Bakery & Café,BB2,Blachère,No,No,10014.0,,https://www.marieblachereus.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"301-303 6th Ave, New York, NY 10014, USA"
Marie's Crisis Café,BB2,Crisis,No,No,10014.0,,http://www.mariescrisiscafe.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"59 Grove St, New York, NY 10014, USA"
McNulty's Tea & Coffee Co,BB2,McNulty's,No,No,10014.0,,http://www.mcnultys.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"109 Christopher St, New York, NY 10014, USA"
Il Posto Accanto,BB2,Accanto,No,No,,,http://www.ilpostoaccantonyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"190 E 2nd St, New York, NY 10009, USA"
Trapizzino,BB1,Trapizzino,No,No,,,http://trapizzinousa.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"144 Orchard St, New York, NY 10002, USA"
Merriweather Coffee + Kitchen,BB2,Merriweather,No,No,10014.0,,http://merriweathernyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"428 Hudson St, New York, NY 10014, USA"
Móle Mexican Bar & Grill - West Village,BB3,Móle,No,No,10014.0,,http://www.molenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"57 Jane St #5131, New York, NY 10014, USA"
Molly's Cupcakes,BB2,Molly's,No,No,10014.0,,http://mollyscupcakes.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"228 Bleecker St, New York, NY 10014, USA"
Morandi,BB1,Morandi,No,No,10014.0,(212) 627-7575,http://www.morandiny.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"211 Waverly Pl, New York, NY 10014, USA"
Moustache Pitza,BB3,Moustache,No,No,10014.0,(212) 229-2220,http://moustachepitza.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"29 7th Ave S, New York, NY 10014, USA"
Gazab,BB1,Gazab,No,No,,,http://gazabnyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"179 Essex St, New York, NY 10002, USA"
Aoi Kitchen,BB1,Aoi,No,No,,,http://www.aoikitchen.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"320 E 6th St, New York, NY 10003, USA"
Olio e Più,BB1,Olio,No,No,10014.0,,https://www.olioepiu.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"3 Greenwich Ave, New York, NY 10014, USA"
Omakase room by Maaser,BB1,Omakase room,No,No,10014.0,,https://omakaseroombymaaser.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"321 Bleecker St, New York, NY 10014, USA"
Omakase Room by Mitsu,BB1,Omakase room,No,No,10014.0,,https://www.washokurooms.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"14 Christopher St Lower Level, New York, NY 10014, USA"
Pasticceria Rocco,BB2,Pasticceria,No,No,10014.0,,http://pasticceriarocco.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"243 Bleecker St #4438, New York, NY 10014, USA"
Marufuku Ramen - New York,BB1,Marufuku,No,No,,,https://www.marufukuramen.com/eastvillage,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"92 2nd Ave, New York, NY 10003, USA"
Patisserie Claude,BB2,Patisserie Claude,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"187 West 4th Street, New York, NY 10014, USA"
Perry St,BB1,Perry St,No,No,10014.0,(212) 352-1900,http://www.perrystrestaurant.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"Perry St, New York, NY 10014, USA"
Petite Boucherie,BB1,Petite,No,No,10014.0,,https://www.boucherieus.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"First Floor, 14 Christopher St, New York, NY 10014, USA"
Petrossian Boutique,BB2,Petrossian,No,No,10014.0,,petrossian.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"419 W 13th St, New York, NY 10014, USA"
Lava Shawarma,BB2,Lava,No,No,,,https://www.lavashawarma.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"226 Thompson St, New York, NY 10012, USA"
Poke Rice,BB2,Poke,No,No,10014.0,,https://poke-rice.business.site/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"162 West 4th Street, New York, NY 10014, USA"
Nón Lá,BB1,Nón,No,No,,,,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"128 E 4th St, New York, NY 10003, USA"
Rafele,BB1,Rafele,No,No,10014.0,,http://www.rafele.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"29 A 7th Ave S, New York, NY 10014, USA"
Little Kirin,BB2,Kirin,No,No,,,https://littlekirin.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"81 St Marks Pl, New York, NY 10003, USA"
Ramen DANBO West Village,BB2,DANBO,No,No,10014.0,,https://ramendanbo.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"48 Carmine St, New York, NY 10014, USA"
RH Rooftop Restaurant New York,BB1,RH Rooftop,No,No,10014.0,,http://www.rh.com/newyork/restaurant,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"9 9th Ave, New York, NY 10014, USA"
Roey's,BB1,Roey's,No,No,10014.0,,https://www.roeysnyc.com/contact/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"1 Perry St, New York, NY 10014, USA"
Rosecrans Florist & Cafe,BB2,Rosecrans,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"7 Greenwich Ave, New York, NY 10014, USA"
Ruby's Cafe - West Village,,Ruby's,No,No,10014.0,,https://www.rubyscafe.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"225 West 4th Street, New York, NY 10014, USA"
Sabor Argentino NYC,BB2,Sabor,No,No,10014.0,,http://www.saborargentinonyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"57 7th Ave S, New York, NY 10014, USA"
Saishin,BB3,Saishin,No,No,10014.0,(212) 206-6700,http://www.gansevoorthotelgroup.com/gansevoort-meatpacking-nyc/eat-drink/saishin-by-kissaki,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"18 9th Ave, New York, NY 10014, USA"
San Sabino,BB2,Sabino,No,No,10014.0,Not Available,https://www.sansabinonyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"113 Greenwich Ave, New York, NY 10014, USA"
Salma,BB1,Salma,No,No,,,http://salmaeastvillage.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"New York, NY, USA"
Sanpanino,BB2,Sanpanino,No,No,10014.0,,http://www.sanpanino.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"187 State St, Brooklyn, NY 11201, USA"
Sevilla,BB1,Sevilla,No,No,10014.0,(212) 929-3189,http://sevillarestaurantandbar.com,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Smalls Jazz Club,BB2,Smalls,No,No,10014.0,,http://www.smallslive.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"183 W 10th St, New York, NY 10014, USA"
Sogno Toscano,shop,Sogno,No,No,10014.0,,https://sognotoscano.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"508 W 28th St, New York, NY 10001, USA"
Thirteen Water,BB2,Thirteen,No,No,,,https://www.thirteenwater.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"208 E 7th St, New York, NY 10009, USA"
Sogno Toscano Market & Wine Bar,BB2,Sogno,No,No,10014.0,,https://sognotoscano.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"17 Perry St, New York, NY 10014, USA"
St Jardim,BB3,Jardim,No,No,10014.0,,http://www.stjardimnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"183 W 10th St, New York, NY 10014, USA"
The Gray Mare,BB3,Mare,No,No,,,http://www.thegraymarenyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"61 2nd Ave, New York, NY 10003, USA"
Suprema Provisions,BB1,Suprema,No,No,10014.0,,https://www.supremanyc.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"305 Bleecker St, New York, NY 10014, USA"
Taco Mahal,BB1,Taco Mahal,No,No,10014.0,,http://www.tacomahalnyc.com/menu,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"73 7th Ave S, New York, NY 10014, USA"
Taim,BB2,Taim,No,No,10014.0,,https://taimkitchen.com/pages/contact,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Tartine,BB1,Tartine,No,No,10014.0,,http://www.tartine.nyc/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"253 W 11th St, New York, NY 10014, USA"
Temperance Wine Bar,BB3,Temperance,No,No,10014.0,,http://temperancenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"40 Carmine St, New York, NY 10014, USA"
The Coppola Cafe,BB2,Coppola,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"171 West 4th Street, New York, NY 10014, USA"
The Doughnut Project,CLOSED,The Doughnut Project,No,No,10014.0,,http://www.thedoughnutproject.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"10 Morton St, New York, NY 10014, USA"
THE ELK,BB2,THE ELK,No,No,10014.0,,http://www.theelknyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
The Noortwyck,BB1,Noortwyck,No,No,10014.0,(917) 261-2009,http://www.thenoortwyck.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"289 Bleecker St, New York, NY 10014, USA"
Tio Pepe / The Taco Shop / Burrito Loco,BB2,Pepe,No,No,10014.0,,https://www.tiopepenyc.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"166 West 4th Street, New York, NY 10014, USA"
Trattoria Pesce Pasta,BB2,Pesce,No,No,10014.0,,http://trattoria-pesce-pasta.business.site/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"262 Bleecker St, New York, NY 10014, USA"
Jiang’s Kitchen,BB2,Jiang's,No,No,,,http://www.Jiangskitchenny.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"65 St Marks Pl, New York, NY 10003, USA"
Baji Baji,BB2,Baji,No,No,,,,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"145 1st Ave., New York, NY 10003, USA"
Two Boots West Village,BB2,Boots,No,No,10014.0,,http://www.twoboots.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"101 7th Ave S, New York, NY 10014, USA"
Uncle Chop Chop,CLOSED,Uncle Chop Chop,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"7 Cornelia St, New York, NY 10014, USA"
The Mayfly,BB1,Mayfly,No,No,,,http://www.themayflynyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"269 E Houston St, New York, NY 10002, USA"
MayRee,BB2,MayRee,No,No,,,https://www.mayreenyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"58 E 1st St, New York, NY 10003, USA"
Sami & Susu,BB1,Susu,No,No,,,http://samiandsusu.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"190 Orchard St, New York, NY 10002, USA"
Venchi Chocolate Bleecker St,BB2,Venchi,No,No,10014.0,,http://us.venchi.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"233 Bleecker St, New York, NY 10014, USA"
"Wogies Bar & Grill , West Village",BB3,Wogies,No,No,10014.0,,http://www.wogies.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"39 Greenwich Ave, New York, NY 10014, USA"
WXOU Bar,BB3,WXOU,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"558 Hudson St, New York, NY 10014, USA"
Le Rock,BB1,Le Rock,No,Yes,10111.0,(332) 258-8734,http://lerocknyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"45 Rockefeller Plaza, New York, NY 10111, USA"
RYNN,,RYNN,No,No,,,https://www.rynnnyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"309 E 5th St, New York, NY 10003, USA"
