Record ID,Company name,Type,POS System,Parent Company,Associated Company,Company Domain Name,Category,Location City,Borough,Company owner,Create Date,Onboarding & Account Manager,Postal Code,Priority,Last Contacted,Segment,Neighborhood,Lifecycle Stage,Reservation System,Number of Associated Deals,Number of Associated Contacts,Associated Company IDs,Address
20790937244,Ace’s Pizza Rockefeller,Signed,,21613540727.0,Ace's Pizza,,,New York,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,21613540727,"30 Rockefeller Center, New York, NY 10112, USA"
20790803543,Raku Soho,Signed,,21613583955.0,Cloud 9,,,New York,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,21613583955,"48 MacDougal St, New York, NY 10012, USA"
20790863447,Made in New York Pizza UWS 271,Signed,,22027521699.0,Made In New York Pizza Group,,,New York,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,22027521699,"271 Amsterdam Ave, New York, NY 10023, USA"
20791075719,Raku Hanare,Signed,,21613583955.0,Cloud 9,,,New York,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,21613583955,"New York, NY, USA"
20789672983,Porta Asbury Park,Signed,,21613518637.0,Smith Hospitality Group,,,New York,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,21613518637,"New York, NY, USA"
20790887307,Jon & Vinny’s (Slauson),Signed,,21612720498.0,Jon & Vinny's Group,,,,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,21612720498,"New York, NY, USA"
20790791723,Jon & Vinny’s (Brentwood),Signed,,21612720498.0,Jon & Vinny's Group,,,,,,2024-05-13 18:14,,,,,,,Opportunity,,1.0,0.0,21612720498,"New York, NY, USA"
20789661716,Chama Mama UWS,Signed,,22028210522.0,Chama Mama Group;Chama Mama Chelsea,,,New York,,Colin Camac,2024-05-13 18:14,Rachel Shapiro,,,,,,Partner,,1.0,0.0,22028210522;20442873207,"373 Amsterdam Ave, New York, NY 10024, USA"
20749517212,Adda,Signed,,21613565959.0,Unapologetic Foods,addanyc.com,BB1,New York,Long Island City,Maddie Weber,2024-05-10 16:08,,11101,,,,,Opportunity,,1.0,0.0,21613565959,"31-31 Thomson Ave, Queens, NY 11101, USA"
20677252118,Birdsong,Signed,Toast,,,birdsongsf.com,BB1,San Francisco,,Michelle Pearsall,2024-05-07 11:27,Aayush Sanghrajka,94103,,2024-07-08 15:28,,SoMa,Partner,Tock,1.0,4.0,,"New York, NY, USA"
20659241267,Brenda's Meat & Three,Signed,Toast,21613759536.0,French Soul Food,brendasmeatandthree.com,BB1,San Francisco,,Michelle Pearsall,2024-05-06 14:43,,94115,P0,,,Western Addition,Partner,Resy,1.0,2.0,21613759536,"New York, NY, USA"
20659073719,Osito San Francisco,Signed,Toast,,,ositosf.co,BB1,San Francisco,,Michelle Pearsall,2024-05-06 14:43,,94110,P0,2024-07-10 15:29,,Mission,Partner,Tock,1.0,2.0,,"New York, NY, USA"
20659091126,SPQR,Signed,Toast,,,spqrsf.com,BB1,San Francisco,,Michelle Pearsall,2024-05-06 14:43,Aayush Sanghrajka,94115,Anchor,2024-06-28 13:12,,Lower Pac Heights,Partner,Resy,1.0,3.0,,"New York, NY, USA"
20659418187,Mattina,Signed,Toast,,,mattinasf.com,,San Francisco,,Michelle Pearsall,2024-05-06 14:43,Aayush Sanghrajka,94115,P0,2024-06-28 15:15,,Lower Pacific Heights,Partner,Resy,1.0,2.0,,"New York, NY, USA"
20659346762,"Saucy Asian (17th, SF)",Signed,Toast,22141785939.0,Saucy Asian Group,saucyasian.com,,San Francisco,,Michelle Pearsall,2024-05-06 14:43,,94114,P1,2024-06-26 15:00,,,Partner,,1.0,1.0,22141785939,"New York, NY, USA"
20659102521,Brenda's French Soul Food,Signed,Toast,21613759536.0,French Soul Food,frenchsoulfood.com,BB1,San Francisco,,Michelle Pearsall,2024-05-06 14:43,Aayush Sanghrajka,94109,P0,2024-05-16 18:21,,Lower Polk/Civic Center,Partner,Resy,1.0,4.0,21613759536,"New York, NY, USA"
20659391872,Herd Provisions,Signed,,,,herdprovisions.com,BB1,,,Rachel Shapiro,2024-05-06 14:43,,29403,P1,2024-08-03 10:00,,,Partner,,1.0,6.0,,"New York, NY, USA"
20657732885,Homesick,Signed,,21613518637.0,Smith Hospitality Group,,,New York,,,2024-05-06 14:00,,,,,,,Opportunity,,1.0,0.0,21613518637,"New York, NY, USA"
20610991184,Raf's,Signed,Toast,,,rafsnewyork.com,BB1,New York,Nolita,Colin Camac,2024-05-03 03:27,,10012,Anchor,2024-06-27 16:37,,Nolita,Partner,Resy,1.0,2.0,,"290 Elizabeth St, New York, NY 10012, USA"
20610356615,LUMPIA MANIA,Signed,Toast,20789812508.0,LUMPIA MANIA,lumpiamania.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,91740,P2,,,,Partner,,1.0,0.0,20789812508,"New York, NY, USA"
20611192104,BUSHI BY JINYA,Signed,Toast,22142502502.0,JINYA Group,bushibyjinya.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,91740,P2,,,,Partner,,1.0,0.0,22142502502,"New York, NY, USA"
20610340462,THE TACO MAN,Signed,Toast,22146385483.0,The Taco Man Group,thetacoman.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,91762,P2,,,,Partner,,1.0,0.0,22146385483,"New York, NY, USA"
20610387734,Pascal And Sabine,Signed,,21613518637.0,Smith Hospitality Group,pascalandsabine.com,BB1,New York,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,7712,P1,,,,Partner,,1.0,0.0,21613518637,"601 Bangs Ave STE 401, Asbury Park, NJ 07712, USA"
20610273294,9 Jones Restaurant,Signed,,20790880025.0,9 Jones Restaurant,9jones.com,BB1,New York,West Village,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10014,P1,,,West Village,Partner,,1.0,0.0,20790880025,"9 Jones St, New York, NY 10014, USA"
20611047974,Jon & Vinny’s (Beverly Hills),Signed,,21612720498.0,Jon & Vinny's Group;Jon & Vinny's Group,jonandvinnys.com,BB1,Los Angeles,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,90036,P0,,,,Partner,,1.0,0.0,21612720498;21613780906,"New York, NY, USA"
20611192102,Joseph Leonard,Signed,,21112773993.0,Happy Cooking Hospitality,josephleonard.com,BB1,New York,,Colin Camac,2024-05-03 03:27,,2026,P0,,,,Partner,,1.0,0.0,21112773993,"170 Waverly Pl, New York, NY 10014, USA"
20610418360,BRY'S BAGELS,Signed,Toast,20791087759.0,BRY'S BAGELS,brysbagels.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,,P2,,,,Partner,,1.0,0.0,20791087759,"New York, NY, USA"
20658809956,Frog Club,Signed,Toast,,,,BB1,New York,Manhattan,Colin Camac,2024-05-03 03:27,,,P1,2024-07-18 15:00,,West Village,Partner,Resy,2.0,1.0,,"86 Bedford St, New York, NY 10014, USA"
20610319621,Tigre,Signed,Toast,22146502033.0,Maison Premiere / Tigre Group,tigrenyc.com,BB3 - Bar,New York,LES,Colin Camac,2024-05-03 03:27,Rachel Shapiro,,P1,,,LES,Partner,,1.0,0.0,22146502033,"105 Rivington St, New York, NY 10002, USA"
20611114904,THE GOLDEN EATERY,Signed,Toast,20789818291.0,THE GOLDEN EATERY,thegoldeneatery.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,92701,P2,,,,Partner,,1.0,0.0,20789818291,"New York, NY, USA"
20610387730,Daytrip,Signed,,,,thisisdaytrip.com,BB1,San Francisco,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,94609,P1,,,,Partner,,1.0,1.0,,"New York, NY, USA"
20611171879,Libertine,Signed,,20790803553.0,Libertine,libertinenyc.com,BB1,New York,,Colin Camac,2024-05-03 03:27,,10014,P0,2024-07-16 10:23,,,Partner,,1.0,2.0,20790803553,"684 Greenwich St, New York, NY 10014, USA"
20610969442,Evette's Lakeview,Signed,,21613755257.0,Evette's Chicago Group,evetteschicago.com,BB2,Chicago,Chicago,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,,,,,Chicago,Partner,,1.0,0.0,21613755257,"New York, NY, USA"
20611016337,Moongate Lounge,Signed,Toast,21615065685.0,Moongate Lounge / Mister Jiu's,moongatelounge.com,BB1,San Francisco,,Colin Camac,2024-05-03 03:27,,,P0,,,,Partner,Tock,1.0,0.0,21615065685,"New York, NY, USA"
20611160180,Jeffrey’s Grocery,Signed,,21112773993.0,Happy Cooking Hospitality,jeffreysgrocery.com,BB1,New York,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10014,,,,,Partner,,1.0,0.0,21112773993,"172 Waverly Pl, New York, NY 10014, USA"
20610319620,PENNY COFFEE ROASTER,Signed,Toast,20791022514.0,PENNY COFFEE ROASTER,pennycoffeeroasters.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,91740,P2,,,,Partner,,1.0,0.0,20791022514,"New York, NY, USA"
20610304007,All Too Well,Signed,,21615018060.0,All Too Well / Evette's,alltoowellchi.com,BB2,Chicago,Chicago,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,60614,,,,Chicago,Partner,,1.0,0.0,21615018060,"New York, NY, USA"
20610418359,BOBA BREAK TEA HOUSE,Signed,Toast,22141787688.0,Boba Break Tea House Group,bobabreak.online,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,,P2,,,,Partner,,1.0,0.0,22141787688,"New York, NY, USA"
20610429700,SAGA,Signed,,21613804062.0,SAGA Hospitality Group,saga-nyc.com,BB1,New York,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10005,P0,,,,Partner,,1.0,2.0,21613804062,"70 Pine St 63rd Floor, New York, NY 10005, USA"
20610266371,LIMONÉ MEDITERRANEAN,Signed,Toast,20790931501.0,LIMONÉ MEDITERRANEAN,limonemediterranean.com,Group,Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,,P2,,,,Partner,,1.0,0.0,20790931501,"New York, NY, USA"
20611238557,SMOG CITY BREWING,Signed,Toast,20791124785.0,SMOG CITY BREWING,smogcitybrewing.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,90501,P2,,,,Partner,,1.0,0.0,20791124785,"New York, NY, USA"
20611114903,DOG HAUS,Signed,Toast,20791099023.0,DOG HAUS,doghaus.com,"BB2, BB4",Los Angeles,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,91105,P2,,,,Partner,,1.0,2.0,20791099023,"New York, NY, USA"
20610991179,Porta Jersey City,Signed,,21613518637.0,Smith Hospitality Group,pizzaporta.com,BB1,New York,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,7712,P1,,,,Partner,,1.0,0.0,21613518637,"135 Newark Ave, Jersey City, NJ 07302, USA"
20610313563,Roey’s,Signed,Toast,20656250514.0,Casa Nela,roeysnyc.com,BB1,New York,West Village,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10014,P0,2024-06-26 16:23,,West Village,Partner,,1.0,3.0,20656250514,"1 Perry St, New York, NY 10014, USA"
20611145629,Souvla,Signed,Toast,22146384978.0,Souvla Group,souvla.com,BB2,San Francisco,,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,94102,P0,2024-07-31 16:00,,,Partner,,1.0,4.0,22146384978,"New York, NY, USA"
20610412893,The Wooly,Signed,Toast,,,thewooly.com,BB1,New York,Nolita,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10007,P2,,,Nolita,Partner,Resy,1.0,2.0,,"9 Barclay St, New York, NY 10007, USA"
20611065670,Bobo,Signed,,20656250514.0,Casa Nela,bobonyc.com,BB1,New York,West Village,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10014,P0,,,West Village,Partner,,1.0,0.0,20656250514,"181 W 10th St, New York, NY 10014, USA"
20611114898,Dhamaka +,Signed,,21613565959.0,Unapologetic Foods,,BB1,New York,,,2024-05-03 03:27,,,P0,,,"LES, West Village",Partner,,1.0,1.0,21613565959,"119 Delancey St, New York, NY 10002, USA"
20611006006,BURGERHEAD,Signed,Toast,,,burgerhead.com,BB2,New York,West Village,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,,P1,2024-07-29 12:16,,West Village,Partner,Other (see below),1.0,2.0,,"353 6th Ave, New York, NY 10014, USA"
20611192098,Upside Pizza Garment District,Signed,Toast,20791001010.0,Upside Pizza,upsidepizza.com,BB2,New York,Nolita,Colin Camac,2024-05-03 03:27,Aayush Sanghrajka,11222,P1,2024-07-25 11:28,Enterprise (6+),Nolita,Partner,,1.0,3.0,20791001010,"598 8th Ave, New York, NY 10018, USA"
20610273287,Golden Swan,Signed,,,,tgsnyc.com,BB1,New York,,Colin Camac,2024-05-03 03:27,Rachel Shapiro,10014,P1,,,,Opportunity,,1.0,0.0,,"314 W 11th St, New York, NY 10014, USA"
20603109520,Owlbear Cafe,Signed,,,,owlbearcafe.com,BB2,,,Rachel Shapiro,2024-05-02 19:30,,29464,P1,2024-08-02 17:06,,,Opportunity,,1.0,1.0,,"New York, NY, USA"
20447606636,Ma De,Signed,Toast,22146202993.0,CV Restaurant Group,ma-de-nyc.com,BB1,New York,Soho,Colin Camac,2024-04-24 19:25,Rachel Shapiro,10012,P0,,,Soho,Partner,,1.0,1.0,22146202993,"22 Spring St, New York, NY 10012, USA"
20447041715,Estela,Signed,Toast,21615095043.0,MATTOS HOSPITALITY,estelanyc.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 19:25,Aayush Sanghrajka,10012,P0,,,,Partner,,1.0,2.0,21615095043,"47 E Houston St 1st floor, New York, NY 10012, USA"
20445718652,Made in New York Pizza West Village,Signed,Toast,22027521699.0,Made In New York Pizza Group,madeinnewyorkpizza.com,BB2,New York,West Village,Colin Camac,2024-04-24 17:25,Aayush Sanghrajka,10018,P1,,,UWS,Partner,,1.0,3.0,22027521699,"561 Hudson St, New York, NY 10014, USA"
20445649317,Noz Market,Signed,Toast,22145439821.0,Sushi Noz Group,nozmarket.com,BB1,New York,UES,Colin Camac,2024-04-24 17:25,,,,,,UES,Partner,Tock,1.0,2.0,22145439821,"1374 3rd Ave, New York, NY 10075, USA"
20446216759,Hoexter’s,Signed,,,,hoexters.com,BB1,,,Rachel Shapiro,2024-04-24 17:25,,10028,P0,,,Upper East Side,Partner,,1.0,0.0,,"174 E 82nd St, New York, NY 10028, USA"
20446014325,Swan Room,Signed,,,,swanroomnyc.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 17:25,,,P0,,,,Partner,,1.0,2.0,,"54 Canal St, New York, NY 10002, USA"
20445971350,Quality Meats,Signed,,21613595826.0,Quality Branded,qualitymeatsnyc.com,BB1,New York,Midtown,Colin Camac,2024-04-24 17:25,Rachel Shapiro,8370,P0,,,Midtown,Partner,,1.0,1.0,21613595826,"57 W 58th St, New York, NY 10019, USA"
20445707380,Quality Bistro,Signed,,21613595826.0,Quality Branded,qualitybistro.com,BB1,New York,Midtown,Colin Camac,2024-04-24 17:25,Rachel Shapiro,10019,P0,,,Midtown,Partner,,1.0,1.0,21613595826,"120 W 55th St, New York, NY 10019, USA"
20446176350,Bad Roman,Signed,,21613595826.0,Quality Branded,badromannyc.com,BB1,New York,Midtown,Colin Camac,2024-04-24 17:25,Rachel Shapiro,10019,P1,,,Midtown,Partner,,1.0,3.0,21613595826,"3rd floor, 10 Columbus Cir, New York, NY 10019, USA"
20445768512,Don Angie,Signed,Toast,21613595826.0,Quality Branded,donangie.com,BB1,New York,West Village,Colin Camac,2024-04-24 17:02,Rachel Shapiro,10014,P0,,,West Village,Partner,,1.0,5.0,21613595826,"103 Greenwich Ave, New York, NY 10014, USA"
20445944170,Lodi,Signed,Toast,21615095043.0,MATTOS HOSPITALITY,lodinyc.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 17:02,Aayush Sanghrajka,10020,P0,,,,Partner,,1.0,2.0,21615095043,"1 Rockefeller Plaza, New York, NY 10020, USA"
20445548213,Francie,Signed,Toast,,,franciebrooklyn.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 17:01,Rachel Shapiro,11249,P1,,,Williamsburg,Partner,,1.0,5.0,,"136 Broadway, Brooklyn, NY 11249, USA"
20445768452,Masalawala & Sons,Signed,,,,masalawala.com,,New York,,,2024-04-24 17:01,,11215,,,,,Partner,,1.0,2.0,,"365 5th Ave, Brooklyn, NY 11215, USA"
20445602327,Ace’s Pizza Williamsburg,Signed,Toast,21613540727.0,Ace's Pizza,acespizzaspot.com,BB2,New York,Williamsburg,Colin Camac,2024-04-24 17:01,,10112,P1,,,Williamsburg,Partner,Resy,1.0,4.0,21613540727,"637 Driggs Ave, Brooklyn, NY 11211, USA"
20442220639,Corner Bar,Signed,,21615095043.0,MATTOS HOSPITALITY,cornerbarnyc.com,BB3 - Bar,New York,Manhattan,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10002,P0,,,,Partner,,1.0,1.0,21615095043,"60 Canal St, New York, NY 10002, USA"
20442354738,Frankies,Signed,Toast,21613540728.0,Frankies Spuntino Group,frankiesspuntino.com,BB1,New York,Carroll Gardens,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,11231,P0,,,Carroll Gardens,Partner,,1.0,5.0,21613540728,"457 Court St, Brooklyn, NY 11231, USA"
20442816802,Freemans,Signed,,22027521116.0,Banzarbar / Freemans Group,freemansrestaurant.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10002,P1,2024-05-22 15:44,,,Partner,,1.0,4.0,22027521116,"Freeman Alley, New York, NY 10002, USA"
20442630691,Bangkok Supper Club,Signed,Toast,21613759538.0,Fish Cheeks / Bangkok Supper Club Group,bangkoksupperclubnyc.com,BB1,New York,West Village,Colin Camac,2024-04-24 15:45,,10014,P0,,,West Village,Partner,Resy,1.0,2.0,21613759538,"641 Hudson St, New York, NY 10014, USA"
20442852277,Sami & Susu,Signed,,,,samiandsusu.com,BB1,,,Colin Camac,2024-04-24 15:45,,10002,P2,2024-08-01 11:04,,East Village,Partner,,1.0,4.0,,"190 Orchard St, New York, NY 10002, USA"
20442910052,Etérea,Signed,,21613701439.0,Overthrow Hospitality,etereany.com,,New York,,,2024-04-24 15:45,,10009,P2,,,,Opportunity,,1.0,0.0,21613701439,"511 E 5th St, New York, NY 10009, USA"
20442478854,Gotham Burger Social Club,Signed,Toast,20791010725.0,Gotham Burger Social Club,gbsc.nyc,BB2,New York,LES,Colin Camac,2024-04-24 15:45,,11222,,2024-07-31 13:48,,LES,Partner,Other (see below),1.0,2.0,20791010725,"131 Essex St, New York, NY 10002, USA"
20442525766,LOULOU,Signed,Toast,20789672989.0,LOULOU,loulounyc.com,BB1,New York,Chelsea,Colin Camac,2024-04-24 15:45,,10011,P1,2024-06-04 13:30,,Chelsea,Partner,Resy,1.0,7.0,20789672989,"176 8th Ave, New York, NY 10011, USA"
20442873207,Chama Mama Chelsea,Signed,Toast,22028210522.0,Chama Mama Group;Chama Mama UWS,chamamama.com,BB1,New York,Chelsea,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10011,P1,,,Carroll Gardens,Partner,Resy,1.0,5.0,22028210522;20789661716,"149 W 14th St, New York, NY 10011, USA"
20442938780,Cadence,Signed,,21613701439.0,Overthrow Hospitality,cadencenewyork.com,BB1,New York,,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10009,P0,,,,Partner,,1.0,0.0,21613701439,"111 E 7th St, New York, NY 10009, USA"
20442709527,Avant Garden Bistro,Signed,,21613701439.0,Overthrow Hospitality,overthrowhospitality.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10009,P1,,,,Partner,,1.0,1.0,21613701439,"95 Avenue A 2nd floor, New York, NY 10009, USA"
20442602382,Empellon,Signed,Toast,21613701441.0,Empellon Group,empellon.com,BB1,New York,Midtown,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10022,P1,2024-08-02 16:50,,UWS,Partner,,1.0,9.0,21613701441,"510 Madison Ave, New York, NY 10022, USA"
20443041297,Altro Paradiso,Signed,,21615095043.0,MATTOS HOSPITALITY,altroparadiso.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10013,P0,,,,Partner,,1.0,4.0,21615095043,"234 Spring St, New York, NY 10013, USA"
20442608425,Ladybird,Signed,,21613701439.0,Overthrow Hospitality,ladybirdny.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10012,P0,,,,Partner,,1.0,0.0,21613701439,"111 E 7th St, New York, NY 10009, USA"
20442292230,Amor y Amargo,Signed,,21613701439.0,Overthrow Hospitality,amoryamargo.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10009,P0,,,,Partner,,1.0,0.0,21613701439,"95 Avenue A, New York, NY 10009, USA"
20442873199,The Woo,Signed,Custom,20791075721.0,The Woo,thewoosoho.com,BB1,New York,Soho,Colin Camac,2024-04-24 15:45,,10012,P2,2024-05-09 22:30,,Soho,Partner,Resy,1.0,3.0,20791075721,"206 Spring St, New York, NY 10012, USA"
20442922770,Sobre Masa,Signed,Toast,,,sobremasa.com,BB1,New York,,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,11237,P2,2024-07-11 10:50,Single Unit,Bushwick,Partner,Resy,1.0,10.0,,"52 Harrison Pl, Brooklyn, NY 11237, USA"
20442445481,Layla,Signed,Toast,,,laylabarnyc.com,,,"Williamburg, Brookyn",Alyssa Ritter,2024-04-24 15:45,,11249,,2024-08-01 15:30,,,Partner,,1.0,6.0,,"352 Bedford Ave, Brooklyn, NY 11249, USA"
20442775581,Wayan,Signed,Toast,22146202993.0,CV Restaurant Group,wayan-nyc.com,BB1,New York,Soho,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10012,P1,,,Soho,Partner,,1.0,4.0,22146202993,"20 Spring St, New York, NY 10012, USA"
20439329671,Peter Luger,Signed,,22145440077.0,Peter Luger Group,peterluger.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,,11021,P1,2024-07-26 11:30,,Williamsburg,Partner,,1.0,8.0,22145440077,"255 Northern Blvd, Great Neck, NY 11021, USA"
20442608413,Santa Panza,Signed,Toast,,,santapanza.com,BB1,New York,Bushwick,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11221,P2,,,Bushwick,Partner,,1.0,6.0,,"1079 Broadway, Brooklyn, NY 11221, USA"
20442944512,La Pecora Bianca Meatpacking,Signed,,21613670469.0,La Pecora Bianca,lapecorabianca.com,BB1,New York,Chelsea,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10010,P0,,,Chelsea,Partner,Resy,1.0,23.0,21613670469,"817 Washington St, New York, NY 10014, USA"
20442100359,Ops,Signed,,20790774288.0,Ops,opsbk.com,BB1,New York,,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11237,P1,,,,Partner,,1.0,7.0,20790774288,"346 Himrod St, Brooklyn, NY 11237, USA"
20442905728,Maison Premiere,Signed,Toast,22146502033.0,Maison Premiere / Tigre Group,maisonpremiere.com,BB3 - Bar,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,W1W 7LA,P0,,,Williamsburg,Partner,,1.0,9.0,22146502033,"New York, NY, USA"
20442007736,Little Maven,Signed,,20656445448.0,VCR Group LLC,littlemavenrestaurant.com,,Charleston,Manhattan,Rachel Shapiro,2024-04-24 14:35,,10011,,2024-07-12 15:30,,,Partner,,1.0,5.0,20656445448,"30 W 18th St, New York, NY 10011, USA"
20441617446,Odd Sister,Signed,,21615026098.0,Jackdaw Group,oddsisternyc.com,,New York,,,2024-04-24 14:35,,,,,,,Partner,,1.0,4.0,21615026098,"45 Mercer St, New York, NY 10013, USA"
20442022512,Raku East Village,Signed,Toast,21613583955.0,Cloud 9,rakunyc.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P1,,,Hells Kitchen,Partner,Resy,1.0,6.0,21613583955,"342 E 6th St, New York, NY 10003, USA"
20441224213,The Fragile Flour,Signed,,21613701439.0,Overthrow Hospitality,fragileflour.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10009,P0,,,,Partner,,1.0,1.0,21613701439,"122 E 7th St, New York, NY 10009, USA"
20442007732,Claudette,Signed,Toast,20656250514.0,Casa Nela,claudettenyc.com,BB1,New York,Greenwich Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10011,P0,,,Greenwich Village,Partner,,1.0,5.0,20656250514,"24 5th Ave, New York, NY 10011, USA"
20441994848,Rowdy Rooster (EV),Signed,Toast,21613565959.0,Unapologetic Foods,rowdyrooster.com,BB2,New York,East Village,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10003,P1,,,East Village,Partner,Other (see below),1.0,1.0,21613565959,"149 1st Ave., New York, NY 10003, USA"
20441764239,NAKS,Signed,,21613565959.0,Unapologetic Foods,naks.nyc,BB1,New York,"East Village, LES, Park Slope, West Village",Colin Camac,2024-04-24 14:35,,10003,,2024-07-29 14:13,,"East Village, LES, Park Slope, West Village",Partner,,1.0,2.0,21613565959,"201 1st Ave., New York, NY 10003, USA"
20441920629,Momofuku (Noodle Bar),Signed,,22145439750.0,Momofuku Group,momofukunoodlebar.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P0,,,East Village,Partner,,1.0,1.0,22145439750,"171 1st Ave., New York, NY 10003, USA"
20441273107,Jackdaw,Signed,,21615026098.0,Jackdaw Group,jackdawnyc.com,BB3,New York,Manhattan,Maddie Weber,2024-04-24 14:35,,10003,P1,2024-05-28 13:00,,,Partner,,1.0,5.0,21615026098,"213 2nd Ave, New York, NY 10003, USA"
20441363598,One Fifth,Signed,,,,onefifthnyc.com,BB1,New York,Tribeca,Colin Camac,2024-04-24 14:35,,10003,P1,2024-08-05 10:32,,Tribeca,Partner,,1.0,4.0,,"1 5th Ave, New York, NY 10003, USA"
